"","sitename","exp_et","beta_et","rwsc"
"1","US-SRM",1.04141334604763,0.245530799262869,20.4158029774866
"2","US-SRM",0.97589483824861,0.235722125208526,20.7724431429275
"3","US-SRM",1.24566370450639,0.273659667711435,21.0365355077255
"4","US-SRM",1.02148491645257,0.242379289620019,20.505426299022
"5","US-SRM",1.11859517211357,0.260165256204412,20.4443544608018
"6","US-SRM",1.02217981512182,0.24095633118487,20.1442862269015
"7","US-SRM",1.49999999987903,0.23861727819829,49.4622541601831
"8","US-SRM",0.99445285899767,0.241775395016492,21.4803447998859
"9","US-SRM",1.0265627473174,0.243398912684259,20.5472856230228
"10","US-SRM",1.49999999999896,0.25458567821102,38.214210911445
